ts,providerid,click,revenue
2017070717,19,2,0.02
2017071401,60,115199,26041.450197267965
2017071417,12,190,38.959382000000005
2017072323,31,1487,0
2017072420,6,18,13.050000324703586
2017080613,60,81358,23111.233327845737
2017081018,800000000,4617,
2017081218,16,1,1.129999
2017081300,8,22,47.84000126429711
2017081410,28,1871,0
2017070606,31,1983,0
2017070703,6,25,28.10999995657311
2017070813,26,6,0.34219499999999997
2017071513,19,22,0.3600000000000001
2017072117,6,27,17.99000021058788
2017072213,12,322,46.420337999999944
2017080400,800000000,3606,0
2017080504,10,3301,5544.210039228061
2017081107,28,1289,
2017070717,21,52,101.75999899556778
2017071402,31,1887,0
2017072420,8,85,69.72999936240845
2017073023,26,1,0
2017080614,31,2797,0
2017080711,6,11,20.089999795834924
2017081106,60,47125,10137.711259265427
2017081300,10,4116,5470.550022331311
2017081521,19,6,0.22999999999999998
2017070703,8,57,43.24000023952093
2017070813,28,1277,0
2017071306,26,7,0.293474
2017071513,21,1,0.029999999226734783
2017071520,800000000,2778,0
2017071720,16,5,2.94461
2017072006,19,16,0.19999999999999996
2017072117,8,86,116.14000036228448
2017073022,58,1,0
2017080408,6,7,31.10000049546455
2017080504,12,75,10.989540999999997
2017080518,26,3,0.291987
2017080820,58,1,0
2017081218,19,2,0.07
2017081410,31,1542,0
2017070812,60,66998,17702.95420437412
2017071217,800000000,3013,0
2017071417,16,3,6.727332
2017072102,26,17,1.5692809999999995
2017072420,10,8862,10097.049981491082
2017072907,26,1,0.308682
2017073023,28,837,0
2017080517,58,1,0
2017080600,19,1,0.02
2017080711,8,49,52.31999957760552
2017080821,28,852,0
2017081107,31,713,
2017081204,6,58,201.75000495748688
2017081300,12,98,17.700151999999996
2017081314,26,2,0.155162
2017081521,21,6,12.190000068548573
2017070509,60,33523,7266.108914245103
2017070703,10,2624,3252.200021410736
2017071306,28,1334,0
2017072006,21,3,0.31000000475732226
2017072013,800000000,3612,0
2017072101,58,3,0
2017072117,10,7456,10217.040056075162
2017072213,16,3,8.459596999999999
2017072818,800000000,3136,0
2017073022,60,148945,27826.340313501296
2017080408,8,13,9.539999941437573
2017080518,28,934,0
2017080820,60,130761,30591.81577800162
2017081218,21,1,11.770000496048889
2017070813,31,2034,0
2017070910,6,4,9.149999933514867
2017071305,60,58914,14590.301374080029
2017071720,19,7,0.1
2017072102,28,561,0
2017072420,12,97,22.902794
2017072907,28,1343,0
2017080517,60,103662,26886.63137459533
2017080600,21,7,10.739999884524565
2017080711,10,4967,7764.650097298185
2017081204,8,10,11.960000223283142
2017081314,28,1007,0
2017070607,6,12,49.75000222856437
2017070703,12,208,37.198747999999995
2017070717,26,17,0.716606
2017071417,19,26,0.7999990000000001
2017072101,60,228030,51603.761207183925
2017072117,12,45,10.943985999999999
2017072906,60,49055,10855.26908645715
2017073023,31,1431,0
2017073120,6,23,49.650000102068404
2017080304,800000000,3148,0
2017080408,10,3112,4381.890055741169
2017080504,16,2,4.392165
2017080821,31,2187,0
2017081313,60,78383,21321.384234183082
2017070716,58,2,0
2017070910,8,18,61.84000181307082
2017071306,31,972,0
2017071403,6,1,2.7400000762237173
2017071513,26,19,0.7549489999999999
2017071720,21,32,56.23999953360753
2017072213,19,33,0.45783700000000016
2017080518,31,1768,0
2017080615,6,21,41.779999819535796
2017080711,12,322,39.47357699999998
2017081100,800000000,3973,
2017081204,10,3028,5529.220034708374
2017081300,16,4,7.375914
2017070607,8,31,152.56000153638448
2017070717,28,1251,0
2017071417,21,10,17.560000039713895
2017072102,31,1539,0
2017072907,31,938,0
2017073120,8,135,198.04000345832105
2017080408,12,29,5.799664
2017081314,31,2913,0
2017081411,6,18,75.97000309404281
2017081521,26,3,0
2017070716,60,102419,28520.376208602986
2017070910,10,2787,4630.880039003321
2017071403,8,58,60.93999971345275
2017071513,28,1318,0
2017072006,26,12,0.8123540000000001
2017072213,21,1,0.9299999668311493
2017072220,800000000,2717,0
2017072420,16,2,2.8754329999999997
2017080504,19,9,0.19
2017080615,8,34,69.49000118425818
2017081108,6,7,133.00000502718564
2017081204,12,47,6.615992000000001
2017081218,26,1,0.124352
2017070503,800000000,2743,0
2017070607,10,1920,2918.530004313565
2017071512,60,75547,19034.342534462336
2017072117,16,5,4.675457999999999
2017073120,10,10914,14270.410048553844
2017080600,26,2,0.246368
2017081300,19,2,0.07
2017081411,8,22,33.71000064827732
2017081521,28,1048,0
2017070717,31,2298,0
2017070814,6,74,32.53000093814872
2017070910,12,42,6.454839
2017071209,60,36899,6883.920228986977
2017071403,10,2642,3140.2900172013437
2017072006,28,1146,0
2017080504,21,1,1.259999984424917
2017080511,800000000,3493,0
2017080615,10,6914,10210.88006835172
2017080711,16,3,3.057177
2017081108,8,14,13.319999482662846
2017081218,28,1046,0
2017081520,60,124130,29151.090151479104
2017070607,12,52,12.812086
2017071513,31,1411,0
2017071610,6,5,0.4800000064782951
2017071720,26,49,1.394543000000001
2017072005,60,61999,15103.076175482045
2017072420,19,12,0.22000000000000003
2017072900,800000000,2917,0
2017073120,12,277,64.17217799999996
2017080208,800000000,4296,0
2017080408,16,3,1.281058
2017080600,28,662,0
2017080822,6,36,64.87000057346515
2017081217,60,100553,27235.845725948788
2017081411,10,5398,7564.94001537646
2017070703,19,13,0.33999999999999997
2017070814,8,69,113.05000095291308
2017071307,6,1,1.9899999571244698
2017071403,12,127,22.380056000000003
2017071417,26,36,1.355943000000001
2017072117,19,36,0.4576420000000001
2017080519,6,16,57.18000146426877
2017080615,12,105,18.116962000000008
2017081004,800000000,3678,
2017081108,10,2821,3641.659996796258
2017081204,16,1,1.909998
2017081521,31,1899,0
2017070923,60,133704,26681.06436885886
2017071416,58,1,0
2017071610,8,19,32.600000681615825
2017071720,28,1573,0
2017072006,31,785,0
2017072103,6,23,24.040000247830058
2017072213,26,16,1.5517440000000002
2017072420,21,70,116.13000208416848
2017072908,6,5,9.469999646317047
2017080822,8,71,90.5600021484175
2017081218,31,1558,0
2017081315,6,54,171.11000482966966
2017081411,12,40,8.835246
2017070703,21,15,29.07999988296152
2017070710,800000000,2945,0
2017070814,10,6261,11188.710066916592
2017071307,8,12,14.490000516348474
2017071417,28,1255,0
2017072117,21,23,43.48999884076056
2017072212,58,1,0
2017080408,19,9,0.06
2017080519,8,62,126.2000050096409
2017080600,31,2076,0
2017081108,12,28,
2017070407,800000000,2856,0
2017070607,16,3,8.469999999999999
2017071416,60,103580,28146.360608868737
2017071610,10,3082,4489.25998898472
2017072103,8,38,49.29000000530552
2017072213,28,2029,0
2017072908,8,15,27.200000196654145
2017073120,16,1,1.439606
2017080504,26,1,0.097329
2017080711,21,1,6.539999917867279
2017080822,10,7237,9111.610002674719
2017081204,19,6,0.12000000000000001
2017081315,8,37,52.42999951444971
2017070718,6,34,42.18000070852206
2017070814,12,138,27.631009
2017071203,800000000,3021,0
2017071307,10,2098,2972.99999565697
2017071720,31,1666,0
2017072212,60,76222,18824.447807265806
2017080415,800000000,4198,0
2017080519,10,6885,9656.130042533658
2017080615,16,2,2.213241
2017081300,26,1,0.077581
2017070910,19,1,0.09
2017071417,31,1165,0
2017071514,6,32,28.480000214019558
2017071610,12,39,6.436305000000002
2017072103,10,3156,3076.040001610113
2017072804,800000000,2499,0
2017072908,10,2448,3291.220012013486
2017080504,28,1174,0
2017080822,12,189,24.348431999999992
2017081204,21,8,7.1399995112914025
2017081211,800000000,3966,0
2017081315,10,6220,9239.600009249676
2017081411,16,7,11.29
2017070718,8,84,95.03000134366845
2017071307,12,44,8.641735
2017071623,58,1,0
2017072213,31,1257,0
2017072310,6,4,4.239999944078652
2017072420,26,13,0.705925
2017073120,19,4,0.11398000000000001
2017080503,60,94198,19028.11713854261
2017080519,12,597,87.32672600000006
2017081108,16,4,
2017081300,28,576,0
2017081522,6,75,115.77000165608749
2017070703,26,14,0.9024129999999999
2017071403,19,11,1.239999
2017071514,8,58,67.05999983754796
2017072007,6,9,59.34000453203636
2017072103,12,629,96.76088700000018
2017072117,26,24,2.2481839999999993
2017072908,12,32,10.495233000000004
2017080615,19,4,0.08
2017081219,6,100,191.97000391406306
2017081315,12,117,23.219814000000007
2017070607,21,5,12.710000701636567
2017070614,800000000,3278,0
2017070718,10,7196,10032.960042140003
2017070814,16,1,0.32
2017071623,60,126814,27522.43161117379
2017072310,8,23,15.359999875120936
2017072420,28,1262,0
2017073120,21,30,84.07000017627637
2017080504,31,1943,0
2017080601,6,43,58.31000063195091
2017081411,19,8,0.08
2017081522,8,17,6.019999731296537
2017070120,6,25,59.94000058125687
2017070703,28,776,0
2017071403,21,5,4.309999734414282
2017071410,800000000,3177,0
2017071514,10,6151,10359.610034536949
2017071610,16,4,3.0599989999999995
2017072007,8,16,22.530000402847694
2017072117,28,1379,0
2017080408,26,4,0.40046
2017080615,21,4,18.36000032211864
2017080622,800000000,4281,0
2017080822,16,1,1.157224
2017081219,8,42,63.14999796021647
2017081300,31,1976,0
2017070702,60,126567,25211.028240310323
2017070718,12,175,32.009352
2017071107,800000000,3244,0
2017071721,6,25,31.050000272380007
2017072116,60,108468,28749.99188072845
2017072310,10,2944,3604.5100280366614
2017080319,800000000,3647,0
2017080407,58,1,0
2017080519,16,1,1.141541
2017080601,8,46,57.78000146404275
2017080711,28,1970,0
2017081204,26,1,0.124352
2017081522,10,5517,8036.080049469263
2017070120,8,59,68.40000003515652
2017070814,19,8,0.31991400000000003
2017071418,6,27,34.98000062201482
2017071514,12,139,28.001725000000008
2017072007,10,2261,2708.28000927488
2017072420,31,1493,0
2017072708,800000000,4198,0
2017072908,16,5,3.0900000000000003
2017080408,28,1597,0
2017080710,60,47122,10210.686659772833
2017081108,21,3,3.940000022839665
2017081115,800000000,4696,
2017081219,10,6739,8807.509984815255
2017081315,16,3,8.842928
2017070703,31,3616,0
2017070800,6,23,66.88000087097305
2017070910,26,5,0.26641699999999996
2017071610,19,13,0.21000000000000002
2017071721,8,78,112.84000157034392
2017072117,31,923,0
2017072214,6,26,27.11999966145241
2017072310,12,101,13.563063000000009
2017080407,60,39882,9074.820203895391
2017080601,10,5014,6532.620026683827
2017080822,19,3,0.06
2017081204,28,936,0
2017081522,12,158,32.60947099999999
2017070120,10,4497,6987.630001137864
2017070607,26,3,0.10467
2017070814,21,5,7.119999630789247
2017070821,800000000,2476,0
2017071307,19,7,0.14
2017071418,8,90,165.65999770506616
2017072007,12,144,23.716328
2017073010,6,7,46.16999969994246
2017073120,26,3,0
2017080519,19,8,0.34
2017080711,31,2282,0
2017081203,60,91600,19751.116476234885
2017081219,12,99,17.724865
2017070518,800000000,2581,0
2017070718,16,7,14.136049
2017070800,8,74,80.78000026842408
2017070910,28,1123,0
2017071403,26,11,0.527529
2017071721,10,6353,7406.090039197621
2017072103,19,26,0.45000000000000007
2017072214,8,66,69.49999967119174
2017072908,19,2,0.09000000000000001
2017080408,31,573,0
2017080505,6,13,16.469999472197767
2017080601,12,643,85.48302399999996
2017080822,21,2,3.6500000075210903
2017070120,12,111,21.800015999999992
2017070607,28,1443,0
2017071307,21,6,8.419999642046958
2017071314,800000000,2988,0
2017071402,58,1,0
2017071418,10,7611,11074.570020288244
2017072323,60,128078,27191.739528142167
2017073010,8,35,66.68000066374954
2017073120,28,1185,0
2017080519,21,7,20.820000091703122
2017080614,58,1,0
2017081204,31,1765,0
2017081301,6,57,132.4700030946878
2017081411,26,1,0.086642
2017070606,60,44873,10835.024783410645
2017070800,10,4214,5554.560006497381
2017071403,28,645,0
2017071721,12,72,22.101056000000007
2017072103,21,13,21.859999602310715
2017072110,800000000,3057,0
2017072214,10,5856,8423.480022442118
2017072310,16,5,9.054314999999999
2017072915,800000000,3524,0
2017080505,8,28,77.97000098790134
2017080615,28,1172,0
2017081108,26,2,
2017081315,21,2,9.460000214283806
2017081322,800000000,3024,0
2017081522,16,2,1.180664
2017070718,19,2,0.060000000000000005
2017070910,31,876,0
2017071402,60,114279,24093.301635779095
2017071418,12,165,32.01658299999999
2017072007,16,2,14.234003999999999
2017072421,6,42,41.480000256308855
2017073010,10,3391,4341.639988946498
2017080614,60,93795,26169.32344237841
2017081019,800000000,4509,
2017081219,16,2,3.629997
2017081301,8,17,10.770000132575401
2017081411,28,1744,0
2017070607,31,1274,0
2017070704,6,18,18.170000604173865
2017070800,12,207,38.465658000000005
2017070814,26,7,0.337463
2017071514,19,31,0.49000000000000016
2017072118,6,20,20.919999861910565
2017072214,12,364,55.86620999999992
2017073120,31,2480,0
2017080401,800000000,3746,0
2017080505,10,2549,4145.060000723867
2017081108,28,1735,
2017081410,60,46572,10124.71856541565
2017070718,21,70,114.9900006758264
2017070813,58,1,0
2017071403,31,1683,0
2017071500,6,43,30.48000012084398
2017071610,26,4,0.157464
2017072310,19,42,0.6222370000000004
2017072421,8,60,60.96000123141643
2017073010,12,24,4.275865
2017080615,31,2562,0
2017080712,6,14,75.64999795196024
2017080822,26,4,0
2017081107,60,36941,8490.092970609187
2017081301,10,3791,5171.769981167831
2017081522,19,4,0.21999999999999997
2017070704,8,40,62.94000022422898
2017070814,28,1260,0
2017071307,26,6,0.257189
2017071514,21,2,2.1900000714215917
2017071521,800000000,2634,0
2017071721,16,1,0.35
2017072007,19,36,0.4100000000000002
2017072118,8,107,124.0100028588985
2017080409,6,5,0.9699999890499527
2017080505,12,61,7.7445369999999985
2017080519,26,10,0.486645
2017081219,19,3,0.21000000000000002
2017081411,31,2173,0
2017070813,60,80777,21591.847771943183
2017071218,800000000,2515,0
2017071500,8,55,49.68999923915804
2017071610,28,1296,0
2017072103,26,18,2.0367089999999997
2017072421,10,7099,8066.220012379339
2017080518,58,2,0
2017080601,19,3,0.12000000000000001
2017080712,8,60,135.990000251942
2017080822,28,659,0
2017081108,31,577,
2017081205,6,34,88.89000362901832
2017081301,12,82,12.975249
2017081315,26,1,0
2017081522,21,6,14.090000200457887
2017070120,19,13,0.42
2017070600,800000000,2087,0
2017070704,10,2479,4822.01007247124
2017071307,28,1415,0
2017072014,800000000,3969,0
2017072118,10,7546,9074.24004643928
2017072214,16,2,3.157531
2017072819,800000000,2783,0
2017073023,60,114150,26838.155351975518
2017080409,8,30,80.75999986398625
2017080519,28,1186,0
2017080821,60,141942,29888.308665871224
2017081219,21,1,1.9400000376587911
2017070814,31,2033,0
2017070911,6,11,4.300000388011674
2017071306,60,47350,10234.899998240335
2017071500,10,3901,5194.590015939106
2017071721,19,12,0.23
2017072103,28,717,0
2017072421,12,85,28.613418
2017072908,28,1412,0
2017073010,16,5,6.5644789999999995
2017080518,60,108159,28955.006991606424
2017080601,21,2,3.140000151746024
2017080712,10,6298,11040.130040126402
2017081205,8,13,18.080000021097835
2017081315,28,909,0
2017070120,21,30,62.769997101863744
2017070608,6,9,16.20000036502908
2017070704,12,151,27.42095100000001
2017070718,26,10,0.41815500000000005
2017071418,19,18,0.4700000000000001
2017071610,31,657,0
2017072102,60,113839,24347.898869012006
2017072118,12,53,13.996594000000002
2017072907,60,40127,9040.736746854593
2017073121,6,20,78.44000062593997
2017080305,800000000,5065,0
2017080409,10,3232,4835.340042654353
2017080505,16,2,5.173844
2017080822,31,2238,0
2017081314,60,86427,24105.190342076923
2017070717,58,2,0
2017070800,19,6,0.26
2017070911,8,41,84.96000097677712
2017071307,31,739,0
2017071404,6,3,9.180000417051236
2017071500,12,221,44.93337200000002
2017071514,26,25,0.946075
2017071721,21,23,46.31000046276105
2017072214,19,33,0.6300000000000001
2017080519,31,1861,0
2017080616,6,27,51.610002625413195
2017080712,12,158,19.993182999999995
2017081101,800000000,4466,
2017081205,10,2454,4146.280006436321
2017081301,16,4,2.84553
2017070608,8,20,21.220000007321346
2017070718,28,1195,0
2017071418,21,11,29.670000153379263
2017071513,58,3,0
2017072103,31,1293,0
2017072200,6,26,5.850000037599819
2017072310,26,10,0.9845759999999999
2017072908,31,760,0
2017073010,19,2,0
2017073121,8,70,117.10000267776063
2017080409,12,33,6.379626999999999
2017081315,31,2938,0
2017081412,6,27,56.23000005442472
2017081522,26,1,0
2017070717,60,100610,28353.43903217576
2017070800,21,8,12.730000008568549
2017070911,10,3535,6336.230002352515
2017071404,8,37,49.070000389728456
2017071514,28,1321,0
2017072007,26,7,0.676742
2017072214,21,6,21.919999236580505
2017072221,800000000,2808,0
2017072421,16,3,1.6598419999999998
2017080505,19,2,0.07
2017080616,8,60,77.56000021554736
2017081109,6,12,51.13000207614154
2017081205,12,53,8.829614000000001
2017081219,26,2,0.248704
2017070504,800000000,2181,0
2017070608,10,2152,3026.1100100706744
2017071513,60,82449,22731.840838203156
2017072118,16,6,9.070314999999999
2017072200,8,19,15.7199999798796
2017072310,28,1249,0
2017073121,10,8787,11778.620136602614
2017080601,26,2,0.246368
2017081301,19,3,0.09000000000000001
2017081412,8,31,29.800000076344883
2017081522,28,662,0
2017070120,26,8,0.839859
2017070718,31,2210,0
2017070815,6,26,43.950000819149054
2017070911,12,65,16.855904
2017071300,800000000,2475,0
2017071404,10,2293,4291.840022331732
2017072007,28,1382,0
2017080505,21,1,0.18000000628993737
2017080512,800000000,4056,0
2017080600,58,1,0
2017080616,10,7018,10515.860059468532
2017080712,16,3,2.705444
2017081109,8,5,2.7899999390605883
2017081219,28,1034,0
2017081521,60,126996,28974.68233917081
2017070608,12,57,15.234437999999995
2017071514,31,1454,0
2017071611,6,11,5.480000175301082
2017071721,26,42,1.6343930000000013
2017072006,60,50434,10437.820166071688
2017072200,10,3779,4102.809998130235
2017072421,19,18,0.39000000000000007
2017072901,800000000,3130,0
2017073121,12,282,60.56753899999994
2017080209,800000000,4325,0
2017080409,16,4,9.56292
2017080601,28,675,0
2017080823,6,27,37.39000091112836
2017081218,60,100875,26654.32014103266
2017081301,21,1,0.03999999878817826
2017081412,10,6243,8914.600028231014
2017070120,28,775,0
2017070704,19,4,0.17
2017070815,8,47,107.55000118841704
2017071308,6,1,8.360000040234443
2017071404,12,123,24.00108599999999
2017071418,26,40,1.379623000000001
2017071720,58,1,0
2017072118,19,12,0.22
2017072310,31,518,0
2017080600,60,109607,23785.248117335148
2017080616,12,112,16.834424999999996
2017081005,800000000,5082,
2017081109,10,3062,3821.5000141354294
2017081522,31,1834,0
2017070800,26,16,0.635342
2017071500,19,5,0.060000000000000005
2017071611,8,26,48.31000038533832
2017071721,28,1128,0
2017072007,31,537,0
2017072104,6,22,16.249999850805317
2017072200,12,672,99.85507700000024
2017072214,26,14,1.5313780000000004
2017072421,21,53,111.49999991846053
2017072909,6,1,1.0499999438229162
2017080712,19,2,0.07
2017080823,8,53,49.02000033869176
2017081219,31,1592,0
2017081316,6,55,245.93001268482337
2017081412,12,72,10.989279000000003
2017070704,21,5,1.6800000240337565
2017070711,800000000,3063,0
2017070815,10,6442,10255.360025002994
2017071308,8,12,11.81999963400129
2017071418,28,1332,0
2017071720,60,125664,33928.8255592159
2017072118,21,34,82.98999752455188
2017072213,58,1,0
2017073010,26,1,0.282597
2017080409,19,4,0.07
2017080601,31,2414,0
2017081109,12,27,
2017070120,31,3625,0
2017070408,800000000,3063,0
2017070800,28,566,0
2017071417,60,107494,27994.045205743652
2017071500,21,2,1.7300000391597246
2017071611,10,3677,5595.930015571038
2017072104,8,32,42.8100005480096
2017072214,28,2181,0
2017072909,8,17,16.249999685144218
2017073121,16,3,2.4722099999999996
2017080505,26,1,0.097329
2017080823,10,6436,7926.340058521677
2017081316,8,28,45.59000000697652
2017070719,6,34,75.76000103551637
2017070815,12,150,27.595524000000015
2017071204,800000000,2477,0
2017071308,10,2665,3605.4900131009554
2017071721,31,1763,0
2017072213,60,87738,23735.42873308628
2017073010,28,1182,0
2017080409,21,1,
2017080416,800000000,3744,0
2017080616,16,3,1.9834230000000002
2017081301,26,3,0.23274299999999998
2017070911,19,7,0.24
2017071418,31,1262,0
2017071515,6,36,35.27000056710539
2017071611,12,65,11.784633999999999
2017072000,800000000,2880,0
2017072104,10,2405,3762.4100035791134
2017072200,16,2,2.079876
2017072805,800000000,3858,0
2017072909,10,2731,3727.990013802492
2017080505,28,1102,0
2017080823,12,165,20.72891599999999
2017081205,21,2,1.8499999663954565
2017081212,800000000,4357,0
2017081300,58,1,0.1824
2017081316,10,6207,8826.270072271438
2017081412,16,6,2.300265
2017070608,19,4,0.09
2017070719,8,79,164.8599974256208
2017070800,31,1766,0
2017071308,12,35,5.4464500000000005
2017072214,31,1241,0
2017072311,6,14,20.060000466952445
2017072421,26,8,0.658903
2017073121,19,6,0.27
2017080504,60,72536,19793.076512605774
2017081109,16,3,
2017081301,28,643,0
2017081523,6,67,126.57000036538932
2017070704,26,6,0.21207200000000004
2017071404,19,13,0.21999999999999997
2017071515,8,51,63.210000680087
2017072008,6,10,19.720000079664793
2017072104,12,414,58.007614999999994
2017072118,26,28,2.571937999999999
2017072909,12,38,10.237964000000002
2017073010,31,625,0
2017080616,19,3,0.15000000000000002
2017081300,60,108889,24067.06691991054
2017081316,12,108,25.36139300000001
2017070615,800000000,3488,0
2017070719,10,6774,9327.560032631058
2017070815,16,2,4.229995
2017071500,26,39,1.4807400000000002
2017072200,19,17,0.38
2017072311,8,39,98.2000001247494
2017072421,28,970,0
2017073121,21,11,16.21000024000108
2017080505,31,1465,0
2017080602,6,34,66.18999905115294
2017080712,26,1,0.106814
2017081412,19,4,0.09
2017081523,8,25,44.80000068870252
2017070121,6,22,58.53000008306267
2017070704,28,908,0
2017071411,800000000,3225,0
2017071515,10,6448,9924.690008381594
2017071611,16,3,3.2600000000000002
2017072008,8,11,28.26999994915692
2017072118,28,1292,0
2017072420,60,134708,33236.057639716106
2017080409,26,1,0.100115
2017080616,21,3,5.19000019115145
2017080623,800000000,3906,0
2017080711,58,1,0
2017080823,16,1,0
2017081109,19,1,
2017081301,31,2308,0
2017070703,60,97044,21084.977169954745
2017070719,12,198,40.611818
2017071108,800000000,2944,0
2017071308,16,1,0.75
2017071500,28,708,0
2017071722,6,34,14.770000110397609
2017072117,60,106515,29889.422549670864
2017072200,21,4,3.329999907705585
2017072311,10,3781,4886.880020357432
2017080602,8,29,15.55999993921371
2017080712,28,1826,0
2017081412,21,3,4.330000212410058
2017081523,10,5019,7432.850053479045
2017070121,8,45,77.42999934821177
2017070815,19,7,0.35000000000000003
2017071419,6,36,35.64000018150024
2017071515,12,145,29.315711000000004
2017072008,10,2741,3161.6800196285662
2017072421,31,1591,0
2017072709,800000000,3705,0.002
2017072909,16,2,1.24
2017080409,28,1574,0
2017080711,60,61074,15419.314140523255
2017081109,21,1,0.1400000009856799
2017081116,800000000,4242,
2017081316,16,1,0.479928
2017070704,31,3050,0
2017070801,6,28,47.4099998125879
2017070911,26,2,0.141846
2017071611,19,22,0.3200000000000001
2017071722,8,65,91.34999972022489
2017072118,31,968,0
2017072215,6,25,22.769999682360584
2017072311,12,174,26.239266999999973
2017080408,60,44013,7902.017968014571
2017080602,10,4494,5479.849974994134
2017080823,19,2,0.07
2017081205,28,909,0
2017081523,12,143,30.341136000000006
2017070121,10,3863,6478.210074941232
2017070608,26,2,0.036875
2017070815,21,4,3.2499999734435683
2017070822,800000000,2461,0
2017071308,19,19,0.3218980000000001
2017071419,8,80,127.35999793230147
2017071500,31,1380,0
2017072008,12,96,17.946125000000002
2017073011,6,7,9.830000221101885
2017073121,26,2,0
2017080712,31,2735,0
2017081204,60,80650,19917.595810300503
2017070519,800000000,2446,0
2017070719,16,2,1.320141
2017070801,8,48,53.35000004013143
2017070911,28,1174,0
2017071404,26,9,0.41171599999999997
2017071611,21,1,2.8499998493154957
2017071722,10,5293,6464.600050721544
2017072104,19,23,0.19000000000000003
2017072215,8,65,70.47999988553646
2017073120,58,1,0
2017080409,31,783,0
2017080506,6,10,14.450000058705898
2017080602,12,662,85.26956500000017
2017080616,26,2,0.246368
2017080823,21,7,29.740000698015013
2017081316,19,9,0.22999999999999998
2017070121,12,109,26.06642400000001
2017070608,28,1542,0
2017070910,60,41932,7763.786179467024
2017071308,21,1,0.1700000049670538
2017071315,800000000,3508,0
2017071403,58,1,0
2017071419,10,7822,10367.530017852463
2017071515,16,2,1.070426
2017072200,26,9,1.016327
2017073011,8,36,79.55999915124052
2017073121,28,1049,0
2017081205,31,1328,0
2017081302,6,53,143.6200022345525
2017081412,26,1,0.086642
2017070607,60,36685,8959.609912235754
2017070801,10,3855,4780.080017673744
2017071404,28,893,0
2017071722,12,84,17.152819000000004
2017072104,21,1,
2017072111,800000000,3122,0
2017072215,10,6001,8703.08001169015
2017072311,16,2,1.286908
2017072916,800000000,3278,0
2017073120,60,126570,32600.489407827947
2017080506,8,13,13.559999558933228
2017080616,28,1141,0
2017081109,26,1,
2017081316,21,1,0.3699999959234047
2017081323,800000000,2869,0
2017070719,19,8,0.34
2017070911,31,1296,0
2017071403,60,99883,20061.32760554932
2017071419,12,165,33.533440000000006
2017072008,16,11,15.059109
2017072200,28,622,0
2017072422,6,37,26.800000018549486
2017073011,10,4321,5567.320021608877
2017080615,60,97497,28061.76625180568
2017081302,8,20,23.34999981353891
2017081412,28,1734,0
2017070608,31,1042,0
2017070705,6,14,41.03000089068259
2017070801,12,205,32.580451000000004
2017070815,26,10,0.488066
2017071515,19,28,0.5000000000000001
2017072119,6,35,32.60000078395301
2017072215,12,389,58.10929599999998
2017073121,31,2658,0
2017080402,800000000,3558,0
2017080506,10,2196,2951.8399925837575
2017080602,16,1,0.455059
2017081109,28,1442,
2017081411,60,60193,15157.72433969258
2017070719,21,47,82.6699993906753
2017070814,58,2,0
2017071404,31,1377,0
2017071501,6,37,19.870000267489118
2017071611,26,8,0.34269700000000003
2017072311,19,33,0.3870000000000001
2017072422,8,72,50.42000017248077
2017073011,12,58,8.029128
2017080616,31,2480,0
2017080713,6,17,20.490000190706258
2017080823,26,2,0
2017081108,60,46303,7343.167183000857
2017081302,10,3792,4547.520012447376
2017070705,8,21,24.979999938762873
2017070815,28,1079,0
2017071308,26,4,0.170263
2017071522,800000000,3118,0
2017071722,16,1,0.609999
2017072008,19,24,0.32000000000000006
2017072119,8,78,100.94000071812853
2017072200,31,1324,0
2017080506,12,43,7.204229000000001
2017081412,31,2710,0
2017070814,60,90834,24898.683415770964
2017071219,800000000,2412,0
2017071419,16,1,0.413655
2017071501,8,56,100.20999961391404
2017071611,28,1432,0
2017072104,26,12,1.2795379999999998
2017072422,10,5447,5936.370048348973
2017072909,26,1,0.308682
2017080602,19,5,0.13
2017080713,8,68,132.90999958136004
2017080823,28,826,0
2017081109,31,732,
2017081206,6,38,93.98000203632435
2017081302,12,110,20.715624
2017081316,26,2,0.155162
2017081523,21,3,7.250000046076348
2017070121,19,10,0.8700000000000001
2017070601,800000000,2340,0
2017070705,10,2139,3208.8300416469338
2017071308,28,1804,0
2017071610,60,38053,8031.872286479984
2017072008,21,3,1.3000000142500852
2017072015,800000000,3513,0
2017072119,10,7114,8425.360043415967
2017072215,16,7,4.935663
2017080822,60,128466,27731.985867707153
2017070815,31,2020,0
2017070912,6,22,33.95000136689984
2017071307,60,37280,8242.389943289196
2017071501,10,3641,4738.800033597984
2017071722,19,18,0.28248400000000007
2017072104,28,692,0
2017072422,12,66,19.346400000000003
2017072909,28,1528,0
2017073011,16,1,1.252432
2017080519,60,104266,27833.46392323216
2017080602,21,3,12.48000053668
2017080713,10,8023,13724.709973477055
2017081206,8,13,18.089999749752852
2017081316,28,961,0
2017070121,21,3,4.100000070610381
2017070609,6,4,7.140000083621329
2017070705,12,110,23.738501999999986
2017070719,26,12,0.39557000000000003
2017071419,19,20,0.3700000000000001
2017071611,31,1041,0
2017072103,60,99492,19993.092053876626
2017072119,12,51,21.187543
2017072908,60,47886,7316.230512344879
2017073122,6,25,23.370000923020086
2017080306,800000000,4575,0
2017080506,16,1,0
2017080823,31,2275,0
2017080920,6,20,93.50000027354095
2017081315,60,93405,25248.12943917827
2017070801,19,11,0.48000000000000004
